,x,y,title,cosponsor_D_perc,policyarea,session,cluster
670,10.600820541381836,6.769763469696045,"To designate the facility of the United States Postal Service located at 201 Tom Hall Street in Fort Mill, South Carolina, as the ""J. Elliott Williams Post Office Building"".",0.166666666666667,Government Operations and Politics,115,0_postal_post_designates_located
671,-4.204059600830078,7.928290843963623,Miscellaneous Tariff Bill Act of 2018,0.1,Foreign Trade and International Finance,115,2_sec_section_funds_division
672,11.591398239135742,6.765806674957275,"To designate the facility of the United States Postal Service located at 200 West North Street in Normal, Illinois, as the ""Sgt. Josh Rodgers Post Office"".",0.647058823529412,Government Operations and Politics,115,0_postal_post_designates_located
673,-2.074183225631714,8.998956680297852,Supporting Older Americans Act of 2020,0.44,Social Welfare,116,4_shall_faa_sec_tsa
674,-4.58730411529541,7.619536876678467,Supreme Court Security Funding Act of 2022,0.0,Taxation,117,-1_sec_funds_act_provides
675,-1.6731499433517456,7.354303359985352,Protecting Families of Fallen Servicemembers Act,0.0,Armed Forces and National Security,117,1_va_veterans_care_veteran
676,-4.031411647796631,7.836907863616943,"Continuing Appropriations Act, 2020, and Health Extenders Act of 2019",0.0,Economics and Public Finance,116,2_sec_section_funds_division
677,11.396446228027344,6.803375244140625,"To designate the facility of the United States Postal Service located at 99 Macombs Place in New York, New York, as the ""Tuskegee Airmen Post Office Building"".",0.653846153846154,Government Operations and Politics,115,0_postal_post_designates_located
678,11.47452449798584,6.711681365966797,"An act to designate the facility of the United States Postal Service located at 3s101 Rockwell Street in Warrenville, Illinois, as the ""Corporal Jeffrey Allen Williams Post Office Building"".",0.647058823529412,Government Operations and Politics,115,0_postal_post_designates_located
679,-4.208978176116943,9.249902725219727,Homeland Security for Children Act,1.0,Emergency Management,117,-1_sec_funds_act_provides
680,-0.849773645401001,7.263138771057129,Correcting Miscalculations in Veterans' Pensions Act,0.25,Government Operations and Politics,115,1_va_veterans_care_veteran
681,-3.2201731204986572,9.107619285583496,Ending Forced Arbitration of Sexual Assault and Sexual Harassment Act of 2021,0.68,Law,117,3_information_agency_data_shall
682,10.940628051757812,6.832879066467285,"To designate the facility of the United States Postal Service located at 6 Doyers Street in New York, New York, as the ""Mabel Lee Memorial Post Office"".",0.689655172413793,Government Operations and Politics,115,0_postal_post_designates_located
683,-3.9482131004333496,8.158367156982422,Malala Yousafzai Scholarship Act,0.53125,International Affairs,117,-1_sec_funds_act_provides
684,-5.572864055633545,7.770140171051025,"To make technical amendments to certain marine fish conservation statutes, and for other purposes.",0.0,Public Lands and Natural Resources,115,6_noaa_weather_marine_debris
685,1.4674270153045654,6.624738693237305,"To designate the health care system of the Department of Veterans Affairs in Lexington, Kentucky, as the ""Lexington VA Health Care System"" and to make certain other designations.",0.2,Armed Forces and National Security,115,7_clinic_affairs_veterans_designates
686,-2.2867591381073,8.967143058776855,Strengthening Protections for Social Security Beneficiaries Act of 2018,0.546666666666667,Social Welfare,115,4_shall_faa_sec_tsa
687,-0.9312454462051392,6.854662895202637,Virginia Beach Strong Act,0.75,Taxation,116,1_va_veterans_care_veteran
688,11.422504425048828,6.439326286315918,"To designate the facility of the United States Postal Service located at 108 West Schick Road in Bloomingdale, Illinois, as the ""Bloomingdale Veterans Memorial Post Office Building"".",0.588235294117647,Government Operations and Politics,115,0_postal_post_designates_located
689,-0.5298659801483154,7.725191593170166,VA Electronic Health Record Transparency Act of 2021,0.727272727272727,Armed Forces and National Security,117,1_va_veterans_care_veteran
690,11.009074211120605,6.205577373504639,"To designate the facility of the United States Postal Service located at 1900 Corporate Drive in Birmingham, Alabama, as the ""Lance Corporal Thomas E. Rivers, Jr. Post Office Building"".",0.166666666666667,Government Operations and Politics,115,0_postal_post_designates_located
691,-4.3935017585754395,8.46561336517334,"United States Fire Administration, AFG, and SAFER Program Reauthorization Act of 2017",0.125,Emergency Management,115,2_sec_section_funds_division
692,10.77453899383545,6.149892330169678,"To designate the facility of the United States Postal Service located at 21701 Stevens Creek Boulevard in Cupertino, California, as the Petty Officer 2nd Class (SEAL) Matthew G. Axelson Post Office Building.",0.865384615384615,Government Operations and Politics,116,0_postal_post_designates_located
693,11.049639701843262,6.759491920471191,"A bill to designate the facility of the United States Postal Service located at 440 Arapahoe Street in Thermopolis, Wyoming, as the ""Robert L. Brown Post Office"".",0.5,Government Operations and Politics,116,0_postal_post_designates_located
694,11.087817192077637,6.638245105743408,"To designate the facility of the United States Postal Service located at 515 Hope Street in Bristol, Rhode Island, as the ""First Sergeant P. Andrew McKenna Jr. Post Office"".",1.0,Government Operations and Politics,115,0_postal_post_designates_located
695,-3.2462618350982666,7.139503479003906,Global Malnutrition Prevention and Treatment Act of 2021,0.647058823529412,International Affairs,117,-1_sec_funds_act_provides
696,-1.754164457321167,8.36477279663086,Advancing Research to Prevent Suicide Act,0.8125,Health,117,4_shall_faa_sec_tsa
697,-3.505859375,10.380914688110352,Department of Homeland Security Blue Campaign Authorization Act,0.333333333333333,Crime and Law Enforcement,115,14_trafficking_human_victims_abuse
698,11.136764526367188,6.695490837097168,"To designate the facility of the United States Postal Service located at 111 Market Street in Saugerties, New York, as the ""Maurice D. Hinchey Post Office Building"".",0.703703703703704,Government Operations and Politics,115,0_postal_post_designates_located
699,11.131385803222656,6.038334846496582,"To designate the facility of the United States Postal Service located at 8585 Criterion Drive in Colorado Springs, Colorado, as the Chaplain (Capt.) Dale Goetz Memorial Post Office Building.",0.666666666666667,Government Operations and Politics,116,0_postal_post_designates_located
700,10.983963966369629,6.547065258026123,"To designate the facility of the United States Postal Service located at 171 South Maple Street in Dana, Indiana, as the Ernest Ernie T. Pyle Post Office.",0.25,Government Operations and Politics,116,0_postal_post_designates_located
701,-2.8974711894989014,7.78909969329834,Small Business 7(a) Lending Oversight Reform Act of 2018,0.636363636363636,Commerce,115,12_loan_small_act_billion
702,-5.058162689208984,9.202613830566406,DHS Opioid Detection Resilience Act of 2019,0.25,Crime and Law Enforcement,116,-1_sec_funds_act_provides
703,10.328841209411621,7.033667087554932,"A bill to designate the airport traffic control tower located at Piedmont Triad International Airport in Greensboro, North Carolina, as the ""Senator Kay Hagan Airport Traffic Control Tower"".",0.666666666666667,Transportation and Public Works,116,0_postal_post_designates_located
704,-0.5957656502723694,7.626826763153076,VA Tele-Hearing Modernization Act,0.0,Armed Forces and National Security,116,1_va_veterans_care_veteran
705,-3.7682783603668213,10.03443717956543,"To extend the Undertaking Spam, Spyware, And Fraud Enforcement With Enforcers beyond Borders Act of 2006, and for other purposes.",0.5,Commerce,116,3_information_agency_data_shall
706,10.994409561157227,5.9342570304870605,A bill to extend by 19 days the authorization for the special assessment for the Domestic Trafficking Victims' Fund.,0.371428571428571,Government Operations and Politics,116,0_postal_post_designates_located
707,11.034335136413574,5.943915367126465,"To designate the facility of the United States Postal Service located at 1305 U.S. Highway 90 West in Castroville, Texas, as the Lance Corporal Rhonald Dain Rairdan Post Office.",0.371428571428571,Government Operations and Politics,116,0_postal_post_designates_located
708,11.370054244995117,6.565437316894531,"To designate the facility of the United States Postal Service located at 8320 13th Avenue in Brooklyn, New York, as the Mother Frances Xavier Cabrini Post Office Building.",0.769230769230769,Government Operations and Politics,116,0_postal_post_designates_located
709,-1.8123779296875,6.393744945526123,Citizenship for Children of Military Members and Civil Servants Act,0.538461538461538,Immigration,116,1_va_veterans_care_veteran
710,-5.176573753356934,8.335427284240723,DELTA Act,0.439024390243902,International Affairs,115,-1_sec_funds_act_provides
711,10.852228164672852,6.624969005584717,"To designate the facility of the United States Postal Service located at 567 East Franklin Street in Oviedo, Florida, as the ""Sergeant First Class Alwyn Crendall Cashe Post Office Building"".",0.384615384615385,Government Operations and Politics,115,0_postal_post_designates_located
712,-4.32949161529541,5.2151570320129395,Kennedy-King National Commemorative Site Act,0.703703703703704,Public Lands and Natural Resources,115,10_memorial_commemorative_national_establishment
713,-2.5874197483062744,9.902212142944336,Justice Served Act of 2018,0.333333333333333,Crime and Law Enforcement,115,9_justice_dna_elder_doj
714,11.132558822631836,6.141406059265137,"To designate the facility of the United States Postal Service located at 2201 E. Maple Street in North Canton, Ohio, as the Lance Cpl. Stacy Annie Dryden Post Office.",0.266666666666667,Government Operations and Politics,116,0_postal_post_designates_located
715,-2.728905439376831,7.743138790130615,One Stop Shop for Small Business Compliance Act of 2021,0.75,Commerce,117,-1_sec_funds_act_provides
716,11.086824417114258,6.916751384735107,"To designate the facility of the United States Postal Service located at 9801 Apollo Drive in Upper Marlboro, Maryland, as the ""Wayne K. Curry Post Office Building"".",0.857142857142857,Government Operations and Politics,115,0_postal_post_designates_located
717,-2.7332546710968018,7.743306636810303,SBIR and STTR Extension Act of 2022,0.0,Commerce,117,-1_sec_funds_act_provides
718,-0.9498979449272156,7.185970783233643,Veterans Cemetery Benefit Correction Act,0.0909090909090909,Armed Forces and National Security,115,1_va_veterans_care_veteran
719,10.937541961669922,6.9613471031188965,"To designate the facility of the United States Postal Service located at 816 East Salisbury Parkway in Salisbury, Maryland, as the ""Sgt. Maj. Wardell B. Turner Post Office Building"".",1.0,Government Operations and Politics,115,0_postal_post_designates_located
720,-1.0060477256774902,7.25673770904541,Department of Veterans Affairs Contracting Preference Consistency Act of 2020,0.5,Armed Forces and National Security,116,1_va_veterans_care_veteran
721,-3.7814693450927734,9.732521057128906,STB Information Security Improvement Act,0.5,Transportation and Public Works,115,3_information_agency_data_shall
722,11.445984840393066,6.7576904296875,"To designate the facility of the United States Postal Service located at 1075 North Tustin Street in Orange, California, as the ""Specialist Trevor A. Win'E Post Office"".",0.74,Government Operations and Politics,115,0_postal_post_designates_located
723,-0.9903520345687866,6.830460071563721,Veterans' Compensation Cost-of-Living Adjustment Act of 2018,0.8,Armed Forces and National Security,115,1_va_veterans_care_veteran
724,10.801613807678223,7.001715660095215,"To designate the facility of the United States Postal Service located at 511 East Walnut Street in Columbia, Missouri, as the ""Spc. Sterling William Wyatt Post Office Building"".",0.285714285714286,Government Operations and Politics,115,0_postal_post_designates_located
725,10.6311616897583,6.3945465087890625,"To designate the facility of the United States Postal Service located at 15 East Market Street in Leesburg, Virginia, as the Norman Duncan Post Office Building.",0.6,Government Operations and Politics,116,0_postal_post_designates_located
726,10.680292129516602,7.00178861618042,"To designate the facility of the United States Postal Service located at 1201 Sycamore Square Drive in Midlothian, Virginia, as the Dorothy Braden Bruce Post Office Building.",0.6,Government Operations and Politics,116,0_postal_post_designates_located
727,10.497603416442871,6.999759674072266,"To amend the Fentanyl Sanctions Act, to modify certain deadlines relating to the Commission on Combating Synthetic Opioid Trafficking.",0.166666666666667,Government Operations and Politics,116,0_postal_post_designates_located
728,10.501398086547852,6.925636291503906,"To designate the facility of the United States Postal Service located at 2505 Derita Avenue in Charlotte, North Carolina, as the Julius L. Chambers Civil Rights Memorial Post Office.",0.166666666666667,Government Operations and Politics,116,0_postal_post_designates_located
729,1.5243669748306274,6.7235846519470215,"To designate the Department of Veterans Affairs community-based outpatient clinic in Gilbert, Arizona, as the Staff Sergeant Alexander W. Conrad Veterans Affairs Health Care Clinic.",0.625,Armed Forces and National Security,117,7_clinic_affairs_veterans_designates
730,10.895904541015625,6.713531494140625,"To designate the facility of the United States Postal Service located at 14 Walnut Street in Bordentown, New Jersey, as the Clara Barton Post Office Building.",0.909090909090909,Government Operations and Politics,117,0_postal_post_designates_located
731,-3.355386734008789,8.237896919250488,Bankruptcy Administration Improvement Act of 2020,0.6,Finance and Financial Sector,117,12_loan_small_act_billion
732,-3.980499744415283,10.44113826751709,Secure and Trusted Communications Networks Act of 2019,0.333333333333333,"Science, Technology, Communications",116,3_information_agency_data_shall
733,1.4937435388565063,6.68574857711792,"To name the Department of Veterans Affairs community-based outpatient clinic in Youngstown, Ohio, as the Carl Nunziato VA Clinic.",0.2,Armed Forces and National Security,117,7_clinic_affairs_veterans_designates
734,10.696362495422363,6.901896953582764,"To designate the facility of the United States Postal Service located at 3703 North Main Street in Farmville, North Carolina, as the Walter B. Jones, Jr. Post Office.",0.375,Government Operations and Politics,116,0_postal_post_designates_located
735,11.055947303771973,6.816346645355225,"To designate the facility of the United States Postal Service located at 9930 Conroy Windermere Road in Windermere, Florida, as the Officer Robert German Post Office Building.",0.461538461538462,Government Operations and Politics,116,0_postal_post_designates_located
736,-3.0043017864227295,9.995457649230957,Ashanti Alert Act of 2018,0.5,Crime and Law Enforcement,115,-1_sec_funds_act_provides
737,-4.242704391479492,8.383484840393066,Emergency Repatriation Assistance for Returning Americans Act,1.0,Social Welfare,117,2_sec_section_funds_division
738,11.607468605041504,6.636610984802246,"To designate the facility of the United States Postal Service located at 476 East Main Street in Galesburg, Illinois, as the Senior Airman Daniel Miller Post Office Building.",0.705882352941177,Government Operations and Politics,117,0_postal_post_designates_located
739,-5.547370433807373,7.745933532714844,DESCEND Act of 2020,0.5,Public Lands and Natural Resources,117,6_noaa_weather_marine_debris
740,-2.9407589435577393,3.84806489944458,"To award posthumously a Congressional Gold Medal, in commemoration to the servicemembers who perished in Afghanistan on August 26, 2021, during the evacuation of citizens of the United States and Afghan allies at Hamid Karzai International Airport, and for other purposes.",0.248,Armed Forces and National Security,117,11_medal_gold_congressional_world
741,11.399848937988281,6.408077716827393,"To designate the facility of the United States Postal Service located at 701 6th Street in Hawthorne, Nevada, as the ""Sergeant Kenneth Eric Bostic Post Office"".",0.666666666666667,Government Operations and Politics,115,0_postal_post_designates_located
742,-3.281226396560669,9.025290489196777,Representative Payee Fraud Prevention Act of 2019,0.0,Government Operations and Politics,116,3_information_agency_data_shall
743,11.069933891296387,6.680810928344727,"To designate the facility of the United States Postal Service located at 1234 Saint Johns Place in Brooklyn, New York, as the ""Major Robert Odell Owens Post Office"".",0.844827586206897,Government Operations and Politics,115,0_postal_post_designates_located
744,-5.00808572769165,9.263304710388184,Securing America's Ports Act,0.666666666666667,Immigration,117,-1_sec_funds_act_provides
745,-3.4792141914367676,8.954313278198242,"To amend section 442 of title 18, United States Code, to exempt certain interests in mutual funds, unit investment trusts, employee benefit plans, and retirement plans from conflict of interest limitations for the Government Publishing Office.",0.0,Crime and Law Enforcement,116,-1_sec_funds_act_provides
746,-1.4093097448349,7.519351005554199,Department of Veterans Affairs Expiring Authorities Act of 2021,0.0,Armed Forces and National Security,117,1_va_veterans_care_veteran
747,-4.182455539703369,8.199447631835938,Extending Government Funding and Delivering Emergency Assistance Act,0.0,Economics and Public Finance,117,2_sec_section_funds_division
748,10.740826606750488,6.517406463623047,"To designate the facility of the United States Postal Service located at 115 Nicol Avenue in Thomasville, Alabama, as the ""Postmaster Robert Ingram Post Office"".",0.0,Government Operations and Politics,116,0_postal_post_designates_located
749,-5.525840759277344,9.14375114440918,Reese's Law,0.757575757575758,Commerce,117,13_drug_fda_generic_drugs
750,11.14278507232666,6.058935165405273,To repeal section 2141 of the Revised Statutes to remove the prohibition on certain alcohol manufacturing on Indian lands.,0.4,Government Operations and Politics,116,0_postal_post_designates_located
751,11.142879486083984,6.041151523590088,"To designate the facility of the United States Postal Service located at 315 Addicks Howell Road in Houston, Texas, as the Deputy Sandeep Singh Dhaliwal Post Office Building.",0.4,Government Operations and Politics,116,0_postal_post_designates_located
752,11.530868530273438,7.344913959503174,"To designate the facility of the United States Postal Service located at 1325 Autumn Avenue in Memphis, Tennessee, as the ""Judge Russell B. Sugarmon Post Office Building"".",0.125,Government Operations and Politics,115,0_postal_post_designates_located
753,-3.2097933292388916,7.563109397888184,FUTURE Act,1.0,Taxation,116,-1_sec_funds_act_provides
754,-3.5144684314727783,7.94549560546875,Inflation Reduction Act of 2022,0.0,Economics and Public Finance,117,-1_sec_funds_act_provides
755,11.129253387451172,6.744021892547607,"To designate the facility of the United States Postal Service located at 100 Crosby Street in Mansfield, Louisiana, as the Dr. C.O. Simpkins, Sr., Post Office.",0.2,Government Operations and Politics,116,0_postal_post_designates_located
756,-1.8723034858703613,9.14242935180664,Dr. Benjy Frances Brooks Children's Hospital GME Support Reauthorization Act of 2018,0.493333333333333,Health,115,4_shall_faa_sec_tsa
757,11.322789192199707,6.744605541229248,"To designate the facility of the United States Postal Service located at 116 Main Street in Dansville, New York, as the ""Staff Sergeant Alexandria Gleason-Morrow Post Office Building"".",0.68,Government Operations and Politics,115,0_postal_post_designates_located
758,11.144389152526855,6.35702657699585,"To designate the facility of the United States Postal Service located at 25 2nd Avenue in Brentwood, New York, as the ""Army Specialist Jose L. Ruiz Post Office Building"".",0.68,Government Operations and Politics,115,0_postal_post_designates_located
759,-4.324051856994629,7.325628757476807,"Surface Transportation Extension Act 
of 2021",0.0,Transportation and Public Works,117,6_noaa_weather_marine_debris
760,10.912005424499512,6.8840789794921875,"To designate the facility of the United States Postal Service located at 599 East Genesse Street in Fayetteville, New York, as the George H. Bacel Post Office Building.",0.807692307692308,Government Operations and Politics,117,0_postal_post_designates_located
761,-5.0107316970825195,5.844089984893799,Rocky Mountain National Park Boundary Modification Act,0.0,Public Lands and Natural Resources,117,5_land_interior_tribe_national
762,-5.055673599243164,5.911495685577393,Rocky Mountain National Park Ownership Correction Act,0.0,Public Lands and Natural Resources,117,5_land_interior_tribe_national
763,-4.624232292175293,5.520545482635498,Jimmy Carter National Historical Park Redesignation Act,0.307692307692308,Public Lands and Natural Resources,117,5_land_interior_tribe_national
764,11.700955390930176,6.662211894989014,"To designate the facility of the United States Postal Service located at 108 North Macon Street in Bevier, Missouri, as the ""SO2 Navy SEAL Adam Olin Smith Post Office"".",0.285714285714286,Government Operations and Politics,115,0_postal_post_designates_located
765,11.53160285949707,6.791407108306885,"To designate the facility of the United States Postal Service located at 4801 West Van Giesen Street in West Richland, Washington, as the ""Sergeant Dietrich Schmieman Post Office Building"".",0.666666666666667,Government Operations and Politics,115,0_postal_post_designates_located
766,-2.6747989654541016,6.962062358856201,"Innovations in Mentoring, Training, and Apprenticeships Act",0.285714285714286,"Science, Technology, Communications",115,15_science_stem_cnmi_nsf
767,-4.584990501403809,8.513508796691895,John S. McCain National Defense Authorization Act for Fiscal Year 2019,1.0,Armed Forces and National Security,115,2_sec_section_funds_division
768,-2.3850514888763428,6.535519123077393,REMOTE Act,0.833333333333333,Armed Forces and National Security,117,15_science_stem_cnmi_nsf
769,-5.687974452972412,8.991931915283203,Animal Drug and Animal Generic Drug User Fee Amendments of 2018,0.6,Health,115,13_drug_fda_generic_drugs
770,11.319875717163086,7.3514180183410645,"To designate the facility of the United States Postal Service located at 3900 Crown Road Southwest in Atlanta, Georgia, as the ""John R. Lewis Post Office Building"".",0.872,Government Operations and Politics,117,0_postal_post_designates_located
771,10.759260177612305,6.3894267082214355,"To designate the facility of the United States Postal Service located at 305 Northwest 5th Street in Oklahoma City, Oklahoma, as the Clara Luper Post Office Building.",0.0,Government Operations and Politics,117,0_postal_post_designates_located
772,-5.136073589324951,5.9885358810424805,Flatside Wilderness Enhancement Act,1.0,Public Lands and Natural Resources,116,5_land_interior_tribe_national
773,-5.643151760101318,9.115324974060059,Safeguarding Therapeutics Act,0.5,Health,117,13_drug_fda_generic_drugs
774,-2.8907878398895264,3.7961583137512207,Merchant Mariners of World War II Congressional Gold Medal Act of 2020,0.0,Armed Forces and National Security,116,11_medal_gold_congressional_world
775,-3.5120689868927,10.306056022644043,Shadow Wolves Enhancement Act,0.333333333333333,Immigration,117,-1_sec_funds_act_provides
776,-4.041202545166016,9.704176902770996,Transportation Worker Identification Credential Accountability Act of 2018,0.666666666666667,Transportation and Public Works,115,3_information_agency_data_shall
777,11.644194602966309,6.690019130706787,"To designate the facility of the United States Postal Service located at 108 West D Street in Alpha, Illinois, as the ""Captain Joshua E. Steele Post Office"".",0.588235294117647,Government Operations and Politics,115,0_postal_post_designates_located
778,-0.6243051290512085,7.608060359954834,Patient Advocate Tracker Act,0.434426229508197,Armed Forces and National Security,117,1_va_veterans_care_veteran
779,-3.866379499435425,9.982719421386719,21st Century Integrated Digital Experience Act,0.4,Government Operations and Politics,115,3_information_agency_data_shall
780,-4.302858352661133,7.385100364685059,Further Surface Transportation Extension Act of 2021,0.0,Transportation and Public Works,117,6_noaa_weather_marine_debris
781,10.762935638427734,6.880392074584961,"To designate the facility of the United States Postal Service located at 2650 North Doctor Martin Luther King Jr. Drive in Milwaukee, Wisconsin, shall be known and designated as the ""Vel R. Phillips Post Office Building"".",0.285714285714286,Government Operations and Politics,115,0_postal_post_designates_located
782,-5.67886209487915,7.443905830383301,Strengthening Coastal Communities Act of 2018,0.333333333333333,Public Lands and Natural Resources,115,6_noaa_weather_marine_debris
783,11.209990501403809,6.14200496673584,"To designate the facility of the United States Postal Service located at 9609 South University Boulevard in Highlands Ranch, Colorado, as the ""Deputy Sheriff Zackari Spurlock Parrish, III, Post Office Building"".",0.5,Government Operations and Politics,115,0_postal_post_designates_located
784,11.065072059631348,6.6274871826171875,"To designate the facility of the United States Postal Service located at 90 North 4th Avenue in Brighton, Colorado, as the ""Detective Heath McDonald Gumm Post Office"".",0.5,Government Operations and Politics,115,0_postal_post_designates_located
785,10.866726875305176,6.035177230834961,"To designate the facility of the United States Postal Service located at 1801 Town and Country Drive in Norco, California, as the ""Lance Corporal Kareem Nikoui Memorial Post Office Building"".",0.807692307692308,Government Operations and Politics,117,0_postal_post_designates_located
786,-4.645992755889893,5.533474445343018,Weir Farm National Historical Park Redesignation Act,0.0,Public Lands and Natural Resources,117,5_land_interior_tribe_national
787,11.412739753723145,6.998402118682861,"To designate the facility of the United States Postal Service located at 530 Claremont Avenue in Ashland, Ohio, as the ""Bill Harris Post Office"".",0.285714285714286,Government Operations and Politics,115,0_postal_post_designates_located
788,-3.820093870162964,9.413435935974121,Information Technology Modernization Centers of Excellence Program Act,0.333333333333333,Government Operations and Politics,116,3_information_agency_data_shall
789,11.49968433380127,6.506608486175537,"To designate the facility of the United States Postal Service located at 1355 North Meridian Road in Harristown, Illinois, as the ""Logan S. Palmer Post Office"".",0.647058823529412,Government Operations and Politics,115,0_postal_post_designates_located
790,11.526680946350098,6.230439186096191,"To designate the facility of the United States Postal Service located at 108 West Maple Street in Holly, Michigan, as the Holly Veterans Memorial Post Office.",0.5,Government Operations and Politics,116,0_postal_post_designates_located
791,-2.4403076171875,6.567967414855957,Northern Mariana Islands U.S. Workforce Act of 2018,1.0,Government Operations and Politics,115,15_science_stem_cnmi_nsf
792,10.779791831970215,6.461637496948242,Mary Ann Shadd Cary Post Office Dedication Act,0.882352941176471,Government Operations and Politics,117,0_postal_post_designates_located
793,10.803256034851074,6.271343231201172,"To designate the facility of the United States Postal Service located at 4150 Chicago Avenue in Riverside, California, as the Woodie Rucker-Hughes Post Office Building.",0.86,Government Operations and Politics,117,0_postal_post_designates_located
794,11.438641548156738,7.324374675750732,"To designate the facility of the United States Postal Service located at 14955 West Bell Road in Surprise, Arizona, as the Marc Lee Memorial Post Office Building.",0.625,Government Operations and Politics,117,0_postal_post_designates_located
795,11.71097183227539,7.011102676391602,"To designate the facility of the United States Postal Service located at 325 South Michigan Avenue in Howell, Michigan, as the ""Sergeant Donald Burgett Post Office Building"".",0.333333333333333,Government Operations and Politics,115,0_postal_post_designates_located
796,-5.12708854675293,7.965969085693359,Multinational Species Conservation Funds Semipostal Stamp Reauthorization Act of 2021,0.931034482758621,Government Operations and Politics,117,-1_sec_funds_act_provides
797,-2.204573392868042,8.879253387451172,"To amend title XIX of the Social Security Act to delay the reduction in Federal medical assistance percentage for Medicaid personal care services furnished without an electronic visit verification system, and for other purposes.",0.666666666666667,Health,115,4_shall_faa_sec_tsa
798,10.851350784301758,7.174877166748047,"To designate the facility of the United States Postal Service located at 51 Willow Street in Lynn, Massachusetts, as the ""Thomas P. Costin, Jr. Post Office Building"".",1.0,Government Operations and Politics,115,0_postal_post_designates_located
799,-4.487844467163086,8.551547050476074,"Coronavirus Preparedness and Response Supplemental Appropriations Act, 2020",0.0,Health,116,2_sec_section_funds_division
800,-3.187753200531006,10.435154914855957,Strengthening the Opposition to Female Genital Mutilation Act of 2020,0.5,Crime and Law Enforcement,117,14_trafficking_human_victims_abuse
801,11.711407661437988,6.732417583465576,"To designate the facility of the United States Postal Service located at 362 North Ross Street in Beaverton, Michigan, as the ""Colonel Alfred Asch Post Office"".",0.333333333333333,Government Operations and Politics,115,0_postal_post_designates_located
802,-4.084874153137207,8.17331314086914,"Further Extending Government Funding 
Act",0.0,Economics and Public Finance,117,2_sec_section_funds_division
803,-5.320512294769287,6.550736427307129,Tribal Social Security Fairness Act of 2018,0.666666666666667,Native Americans,115,5_land_interior_tribe_national
804,-1.3499341011047363,7.013044834136963,"To amend title 5, United States Code, to clarify the sources of the authority to issue regulations regarding certifications and other criteria applicable to legislative branch employees under Wounded Warriors Federal Leave Act.",1.0,Government Operations and Politics,115,1_va_veterans_care_veteran
805,10.534473419189453,6.624822616577148,"To designate the facility of the United States Postal Service located at 1585 Yanceyville Street, Greensboro, North Carolina, as the J. Howard Coble Post Office Building.",0.272727272727273,Government Operations and Politics,117,0_postal_post_designates_located
806,11.538314819335938,7.095052719116211,"To designate the facility of the United States Postal Service located at 5707 South Cass Avenue in Westmont, Illinois, as the ""James William Robinson Jr. Memorial Post Office Building"".",0.647058823529412,Government Operations and Politics,115,0_postal_post_designates_located
807,-1.007265329360962,6.814392566680908,Veterans' Compensation Cost-of-Living Adjustment Act of 2020,0.5,Armed Forces and National Security,116,1_va_veterans_care_veteran
808,-4.300544738769531,3.9362664222717285,1921 Silver Dollar Coin Anniversary Act,0.476190476190476,Finance and Financial Sector,117,16_coins_coin_treasury_issue
809,11.336233139038086,6.123810768127441,"To designate the facility of the United States Postal Service located at 3025 Woodgate Road in Montrose, Colorado, as the ""Sergeant David Kinterknecht Post Office"".",0.5,Government Operations and Politics,115,0_postal_post_designates_located
810,11.239885330200195,6.22174072265625,"To designate the facility of the United States Postal Service located at 241 N 4th Street in Grand Junction, Colorado, as the ""Deputy Sheriff Derek Geer Post Office Building"".",0.5,Government Operations and Politics,115,0_postal_post_designates_located
811,-4.603846549987793,7.729250907897949,National Quantum Initiative Act,0.416666666666667,"Science, Technology, Communications",115,-1_sec_funds_act_provides
812,-1.3924914598464966,7.521335124969482,PRC for Native Veterans Act,0.5,Native Americans,117,-1_sec_funds_act_provides
813,-4.9351654052734375,9.814340591430664,"To ensure that goods made with forced labor in the Xinjiang Uyghur Autonomous Region of the People’s Republic of China do not enter the United States market, and for other purposes.",0.0,International Affairs,117,8_sanctions_president_hong_kong
814,-4.005579948425293,4.85594367980957,9/11 Memorial Act,0.46,Public Lands and Natural Resources,116,10_memorial_commemorative_national_establishment
815,-1.7377970218658447,6.9276556968688965,Student Veteran Coronavirus Response Act of 2020,0.877551020408163,Armed Forces and National Security,116,1_va_veterans_care_veteran
816,-2.716470718383789,7.734536170959473,Small Business Runway Extension Act of 2018,0.5,Commerce,115,12_loan_small_act_billion
817,11.380632400512695,6.253349304199219,"To designate the facility of the United States Postal Service located at 322 Main Street in Oakville, Connecticut, as the ""Oakville Veterans Memorial Post Office"".",1.0,Government Operations and Politics,115,0_postal_post_designates_located
818,-2.9157309532165527,7.781498908996582,7(a) Real Estate Appraisal Harmonization Act,0.0,Finance and Financial Sector,115,12_loan_small_act_billion
819,-2.8892874717712402,7.789978981018066,Small Business ACE Act,1.0,Finance and Financial Sector,115,12_loan_small_act_billion
820,10.808220863342285,6.032999038696289,"To designate the facility of the United States Postal Service located at 2801 Mitchell Road in Ceres, California, as the ""Lance Corporal Juana Navarro Arellano Post Office Building"".",0.703703703703704,Government Operations and Politics,115,0_postal_post_designates_located
821,-4.978336334228516,6.749268531799316,"To amend title 23, United States Code, to extend the deadline for promulgation of regulations under the tribal transportation self-governance program.",0.0,Transportation and Public Works,115,-1_sec_funds_act_provides
